State         Time      Voltage         mAh_exp         csa_NJc    Cycle_Number         fail_id     Theta_Alpha Theta_Beta_edge         csb_NJc      Theta_Beta
  CDR        hours        Volts             mAh         mol/cm3               ,               .               ,               ,            conc
   D       0.35364      2.30221     3.53411E+00     1.41991E+00     1.00000E+00     0.00000E+00     9.99716E-01     2.84442E-04     2.90451E+00     1.27283E-02
   D       0.35643      2.29666     3.56201E+00     1.43077E+00     1.00000E+00     0.00000E+00     9.99321E-01     6.78808E-04     2.90583E+00     1.43320E-02
   D       0.35922      2.29103     3.58990E+00     1.44162E+00     1.00000E+00     0.00000E+00     9.98759E-01     1.24145E-03     2.90722E+00     1.60883E-02
   D       0.36202      2.28531     3.61780E+00     1.45243E+00     1.00000E+00     0.00000E+00     9.98028E-01     1.97168E-03     2.90872E+00     1.79954E-02
   D       0.36481      2.27951     3.64569E+00     1.46321E+00     1.00000E+00     0.00000E+00     9.97131E-01     2.86866E-03     2.91037E+00     2.00514E-02
   D       0.36760      2.27362     3.67358E+00     1.47395E+00     1.00000E+00     0.00000E+00     9.96069E-01     3.93141E-03     2.91221E+00     2.22544E-02
   D       0.37039      2.26765     3.70148E+00     1.48466E+00     1.00000E+00     0.00000E+00     9.94841E-01     5.15882E-03     2.91427E+00     2.46025E-02
   D       0.37318      2.26158     3.72937E+00     1.49532E+00     1.00000E+00     0.00000E+00     9.93450E-01     6.54965E-03     2.91660E+00     2.70934E-02
   D       0.37597      2.25543     3.75727E+00     1.50594E+00     1.00000E+00     0.00000E+00     9.91897E-01     8.10256E-03     2.91925E+00     2.97248E-02
   D       0.37876      2.24919     3.78516E+00     1.51652E+00     1.00000E+00     0.00000E+00     9.90184E-01     9.81611E-03     2.92226E+00     3.24946E-02
   D       0.38155      2.24285     3.81305E+00     1.52705E+00     1.00000E+00     0.00000E+00     9.88311E-01     1.16888E-02     2.92570E+00     3.54003E-02
   D       0.38435      2.23643     3.84095E+00     1.53753E+00     1.00000E+00     0.00000E+00     9.86281E-01     1.37189E-02     2.92964E+00     3.84395E-02
